Ernest	PERSON	2	2	2	2
Heavywether	PERSON	3	3	1	1
rose	O	1	1	1	3
ponderously	O	3	3	3	1
.	O	3	1	3	1

Where	O	2	2	2	3
was	O	2	2	2	2
the	O	2	2	1	2
letter	O	2	2	2	2
written	O	3	3	3	1
from	O	2	2	2	2
?	O	1	1	1	1
From	O	2	2	2	2
Styles	LOCATION	3	3	3	2
Court	LOCATION	2	3	2	1
.	O	1	3	1	3

The	O	3	2	3	2
same	O	2	3	2	3
address	O	3	3	3	1
to	O	1	1	1	3
which	O	3	3	2	2
you	O	2	2	2	2
sent	O	2	2	2	2
the	O	2	2	2	3
parcel	O	3	3	3	1
?	O	1	1	1	1
Yes	O	3	3	3	1
.	O	3	1	3	1

And	O	2	2	3	1
the	O	1	1	2	3
letter	O	2	3	2	2
came	O	2	2	2	2
from	O	2	2	2	2
there	O	3	3	3	1
?	O	1	1	1	1
Yes	O	2	2	2	2
.	O	1	3	1	3

Like	O	3	3	3	1
a	O	1	1	1	3
beast	O	3	3	3	1
of	O	1	1	1	2
prey	O	3	2	2	2
,	O	1	1	1	1
Heavywether	PERSON	3	3	3	1
fell	O	2	2	2	2
upon	O	3	2	2	1
him	O	2	2	2	3
:	O	3	1	3	1
How	O	2	2	2	2
do	O	2	2	2	2
you	O	2	2	2	2
know	O	3	3	2	2
?	O	1	1	1	1
I.	O	3	3	3	1
.	O	1	3	1	3

.	O	1	1	1	1

I	O	3	1	3	1
do	O	3	3	2	2
n't	O	1	1	1	1
understand	O	3	3	3	1
.	O	1	3	1	3

How	O	1	1	1	3
do	O	2	2	2	2
you	O	2	2	2	2
know	O	1	1	1	3
that	O	2	1	2	3
letter	O	2	2	2	2
came	O	2	1	2	3
from	O	2	2	2	2
Styles	LOCATION	2	3	2	1
?	O	1	1	1	1
Did	O	1	1	1	3
you	O	2	2	1	3
notice	O	3	3	3	1
the	O	1	1	1	3
postmark	O	3	3	3	1
?	O	3	1	3	1
No	O	3	3	3	1
...	O	1	1	1	1
but	O	1	3	1	3
...	O	1	1	1	1
Ah	O	2	2	2	2
,	O	3	1	3	1
you	O	2	2	2	2
did	O	3	3	3	1
not	O	1	1	1	3
notice	O	2	3	2	3
the	O	2	2	1	2
postmark	O	3	3	3	1
!	O	1	1	1	1
And	O	1	1	1	3
yet	O	1	1	1	3
you	O	1	1	2	3
affirm	O	3	3	3	1
so	O	1	1	1	3
confidently	O	3	3	3	1
that	O	1	1	1	2
it	O	1	1	1	3
came	O	2	2	2	1
from	O	2	2	2	1
Styles	LOCATION	2	2	2	1
.	O	1	3	1	3

It	O	1	1	1	3
might	O	2	2	3	2
,	O	1	1	1	1
in	O	1	1	1	3
fact	O	2	2	2	2
,	O	3	1	3	1
have	O	2	2	2	3
been	O	2	2	2	3
any	O	2	2	2	2
postmark	O	3	3	3	1
?	O	1	1	1	1
Y.	O	3	3	3	1
.	O	1	3	1	3

.	O	1	1	1	1

es	O	3	1	3	1
.	O	1	1	1	1

In	O	2	2	2	1
fact	O	1	1	1	2
,	O	1	3	1	3
the	O	1	1	1	2
letter	O	2	2	2	1
,	O	1	1	1	1
though	O	2	2	2	2
written	O	2	2	2	1
on	O	1	1	1	3
stamped	O	3	3	1	2
notepaper	O	3	3	3	1
,	O	3	1	3	1
might	O	2	2	1	2
have	O	2	2	2	2
been	O	1	1	1	3
posted	O	2	2	3	1
from	O	2	2	2	3
anywhere	O	3	3	3	1
?	O	1	1	1	1
From	O	2	2	2	3
Wales	LOCATION	3	3	3	1
,	O	1	3	1	3
for	O	1	1	1	3
instance	O	3	3	3	1
?	O	1	1	1	1
The	O	1	1	1	3
witness	O	3	3	3	1
admitted	O	3	3	3	1
that	O	2	1	2	2
such	O	2	2	2	2
might	O	3	3	3	1
be	O	1	1	1	3
the	O	1	1	1	3
case	O	3	3	3	1
,	O	3	1	3	1
and	O	1	1	1	3
Sir	PERSON	1	1	1	3
Ernest	PERSON	3	3	3	1
signified	O	3	3	3	1
that	O	2	2	2	3
he	O	1	1	1	3
was	O	2	3	2	1
satisfied	O	3	3	3	1
.	O	1	1	1	1

Elizabeth	PERSON	3	3	3	1
Wells	PERSON	3	3	3	1
,	O	1	3	1	3
second	O	3	3	3	1
housemaid	O	3	3	3	2
at	O	1	2	1	3
Styles	LOCATION	3	3	3	1
,	O	1	1	1	1
stated	O	3	3	3	2
that	O	2	2	3	2
after	O	3	2	2	2
she	O	1	1	2	3
had	O	2	2	2	2
gone	O	1	1	1	3
to	O	1	1	1	2
bed	O	1	2	2	3
she	O	1	1	1	3
remembered	O	3	3	3	1
that	O	1	2	1	1
she	O	1	2	1	3
had	O	1	1	1	3
bolted	O	3	3	2	1
the	O	1	1	1	3
front	O	2	2	1	2
door	O	1	1	1	3
,	O	3	1	3	1
instead	O	3	3	3	1
of	O	1	1	1	3
leaving	O	3	3	3	1
it	O	1	1	1	3
on	O	1	1	1	3
the	O	2	2	2	2
latch	O	2	2	2	2
as	O	2	2	2	2
Mr.	PERSON	1	1	1	3
Inglethorp	PERSON	3	3	3	1
had	O	2	2	2	3
requested	O	3	3	3	1
.	O	1	1	1	1

She	O	1	1	1	3
had	O	2	2	1	3
accordingly	O	3	3	3	1
gone	O	2	3	3	1
downstairs	O	3	3	2	1
again	O	2	2	2	3
to	O	2	1	2	2
rectify	O	3	3	3	1
her	O	2	1	2	3
error	O	3	3	2	1
.	O	1	3	1	3

Hearing	O	3	3	3	1
a	O	1	1	1	3
slight	O	2	2	1	2
noise	O	2	2	1	3
in	O	1	1	1	3
the	O	1	1	1	3
West	O	2	1	1	3
wing	O	2	1	2	2
,	O	1	1	1	1
she	O	1	1	2	3
had	O	1	1	1	3
peeped	O	3	3	3	1
along	O	2	1	2	2
the	O	2	2	2	2
passage	O	2	2	2	1
,	O	3	1	3	1
and	O	1	1	1	2
had	O	1	1	1	3
seen	O	2	2	3	1
Mr.	PERSON	1	1	1	3
John	PERSON	2	2	2	2
Cavendish	PERSON	3	3	3	1
knocking	O	3	3	3	1
at	O	1	1	1	2
Mrs.	PERSON	3	3	2	2
Inglethorp	PERSON	3	3	3	1
's	O	1	1	1	1
door	O	2	1	2	2
.	O	1	3	1	3

Sir	PERSON	3	3	3	1
Ernest	PERSON	3	3	3	1
Heavywether	PERSON	3	3	3	1
made	O	2	2	2	2
short	O	3	3	3	1
work	O	2	2	2	2
of	O	1	1	1	3
her	O	1	1	1	3
,	O	1	1	1	1
and	O	1	1	1	3
under	O	3	3	3	1
his	O	2	2	2	2
unmerciful	O	3	3	3	1
bullying	O	3	3	3	1
she	O	1	2	1	2
contradicted	O	3	3	3	1
herself	O	3	3	3	1
hopelessly	O	3	3	3	1
,	O	3	1	3	1
and	O	1	1	1	3
Sir	PERSON	2	1	2	3
Ernest	PERSON	3	3	3	2
sat	O	3	2	3	3
down	O	3	3	2	2
again	O	3	2	3	1
with	O	1	1	1	3
a	O	1	1	1	3
satisfied	O	3	3	3	1
smile	O	2	2	2	3
on	O	2	2	2	2
his	O	1	1	1	3
face	O	2	2	2	3
.	O	1	1	1	1

With	O	3	3	3	1
the	O	1	1	1	3
evidence	O	3	3	3	1
of	O	1	1	1	3
Annie	PERSON	3	3	3	1
,	O	1	3	1	3
as	O	1	1	1	3
to	O	3	2	3	3
the	O	2	2	2	2
candle	O	3	3	3	1
grease	O	3	3	3	1
on	O	1	1	1	3
the	O	1	1	1	2
floor	O	3	3	3	2
,	O	1	1	1	1
and	O	1	2	1	2
as	O	3	2	2	2
to	O	1	1	1	3
seeing	O	3	3	3	1
the	O	1	1	1	3
prisoner	O	3	3	3	1
take	O	2	2	2	2
the	O	1	1	1	2
coffee	O	2	2	2	2
into	O	2	2	2	2
the	O	2	1	2	2
boudoir	O	3	3	3	1
,	O	3	1	3	1
the	O	2	3	2	1
proceedings	O	3	3	3	1
were	O	2	2	2	2
adjourned	O	3	3	3	1
until	O	2	3	3	1
the	O	2	1	2	3
following	O	3	3	3	1
day	O	1	1	2	2
.	O	1	1	1	1

As	O	2	3	3	1
we	O	2	1	2	3
went	O	2	2	2	2
home	O	1	1	2	2
,	O	1	3	1	3
Mary	PERSON	1	1	1	3
Cavendish	PERSON	3	3	3	1
spoke	O	2	2	2	2
bitterly	O	3	3	3	1
against	O	2	2	2	1
the	O	1	1	2	2
prosecuting	O	3	3	3	1
counsel	O	3	3	3	1
.	O	1	1	1	1

That	O	2	2	2	3
hateful	O	3	3	3	1
man	O	2	2	2	2
!	O	3	1	3	1
What	O	2	2	2	2
a	O	1	1	1	3
net	O	3	3	3	1
he	O	1	1	1	2
has	O	2	2	3	2
drawn	O	2	2	2	2
around	O	2	3	2	1
my	O	1	1	1	3
poor	O	2	2	2	2
John	PERSON	3	3	3	1
!	O	1	1	1	1
How	O	2	2	2	3
he	O	2	2	2	3
twisted	O	3	3	3	1
every	O	3	3	3	2
little	O	1	2	2	2
fact	O	1	2	1	2
until	O	2	2	2	1
he	O	1	1	1	3
made	O	3	2	2	2
it	O	1	1	1	3
seem	O	2	2	2	1
what	O	1	1	1	3
it	O	2	1	1	3
was	O	1	3	1	3
n't	O	1	1	1	1
!	O	3	1	3	1
Well	O	3	3	3	1
,	O	1	1	1	1
I	O	1	1	1	3
said	O	1	2	1	2
consolingly	O	3	3	3	1
,	O	1	3	1	3
it	O	1	1	1	3
will	O	1	1	1	3
be	O	2	2	1	2
the	O	2	2	2	2
other	O	2	2	2	3
way	O	1	1	2	2
about	O	3	3	2	2
tomorrow	O	3	3	2	1
.	O	1	1	1	1

``	O	3	1	3	1
Yes	O	2	2	2	1
,	O	1	1	1	1
she	O	2	2	2	2
said	O	2	2	2	1
meditatively	O	3	3	3	1
;	O	1	3	1	3
then	O	1	1	1	2
suddenly	O	3	3	3	1
dropped	O	2	2	2	1
her	O	1	1	1	2
voice	O	1	1	1	2
.	O	1	1	1	3

''	O	1	1	1	1
Mr.	PERSON	3	3	3	3
Hastings	PERSON	3	3	3	1
,	O	3	1	3	1
you	O	1	1	1	3
do	O	2	2	2	3
not	O	2	3	2	2
think	O	2	2	2	2
...	O	1	1	1	1
surely	O	1	3	1	3
think	O	3	3	3	3
...	O	1	1	1	1
surely	O	3	1	3	1
it	O	1	1	1	3
could	O	3	3	2	1
not	O	1	1	1	3
have	O	2	2	2	2
been	O	2	2	2	2
Lawrence	PERSON	3	3	3	1
...	O	1	1	1	1
Oh	O	1	3	1	3
,	O	2	2	3	1
no	O	1	1	1	1
,	O	3	1	3	1
that	O	2	2	2	2
could	O	2	2	2	2
not	O	1	1	2	2
be	O	1	1	1	2
!	O	1	1	1	1
But	O	1	1	1	3
I	O	1	1	1	3
myself	O	2	2	2	1
was	O	1	2	2	3
puzzled	O	3	3	2	1
,	O	1	3	1	3
and	O	1	1	1	2
as	O	1	1	1	3
soon	O	3	2	3	2
as	O	1	1	1	3
I	O	1	1	1	3
was	O	1	1	1	3
alone	O	3	3	2	1
with	O	2	2	2	2
Poirot	PERSON	3	3	3	1
I	O	1	1	1	3
asked	O	1	1	1	3
him	O	2	2	2	2
what	O	2	1	1	2
he	O	2	1	2	2
thought	O	2	2	2	1
Sir	PERSON	1	1	1	3
Ernest	PERSON	2	2	2	2
was	O	1	1	1	3
driving	O	3	3	3	1
at	O	1	1	1	2
.	O	1	1	1	1

Ah	O	3	3	3	1
!	O	3	1	3	1
said	O	1	1	1	2
Poirot	PERSON	1	2	1	2
appreciatively	O	3	3	3	1
.	O	1	1	1	1

He	O	1	1	1	3
is	O	1	1	1	3
a	O	1	1	2	2
clever	O	2	2	2	1
man	O	1	1	1	3
,	O	1	3	1	3
that	O	1	1	1	3
Sir	PERSON	2	2	2	2
Ernest	PERSON	3	2	3	1
.	O	1	1	1	1

Do	O	2	2	2	1
you	O	1	2	1	2
think	O	2	3	2	3
he	O	2	2	2	2
believes	O	3	3	2	1
Lawrence	PERSON	3	3	3	1
guilty	O	2	2	2	1
?	O	3	1	3	1
I	O	1	1	1	3
do	O	1	1	1	3
not	O	3	2	2	2
think	O	2	2	3	1
he	O	1	1	1	3
believes	O	3	3	3	1
or	O	1	1	1	3
cares	O	2	3	2	1
anything	O	3	3	3	1
!	O	1	1	1	1
No	O	2	2	2	2
,	O	1	3	1	3
what	O	2	2	3	2
he	O	2	2	2	2
is	O	1	1	1	3
trying	O	2	3	3	1
for	O	2	2	2	3
is	O	1	1	1	3
to	O	1	1	1	3
create	O	3	3	3	1
such	O	1	1	1	2
confusion	O	3	3	3	1
in	O	1	1	1	3
the	O	2	2	2	2
minds	O	3	2	3	1
of	O	1	1	1	3
the	O	1	1	1	3
jury	O	2	2	3	2
that	O	1	1	1	2
they	O	2	1	2	2
are	O	1	1	2	2
divided	O	2	2	3	1
in	O	1	1	1	3
their	O	2	2	2	2
opinion	O	2	2	3	1
as	O	1	1	1	3
to	O	2	1	2	3
which	O	2	2	2	2
brother	O	3	3	3	1
did	O	2	2	2	2
it	O	2	2	2	3
.	O	1	1	1	1

He	O	1	1	1	3
is	O	3	3	3	1
endeavouring	O	3	3	3	1
to	O	1	1	2	3
make	O	2	2	2	2
out	O	1	1	2	2
that	O	1	1	1	3
there	O	2	2	2	1
is	O	1	1	1	3
quite	O	2	2	2	2
as	O	1	1	1	3
much	O	2	2	2	2
evidence	O	3	3	3	1
against	O	2	2	2	2
Lawrence	PERSON	3	3	3	1
as	O	1	1	1	2
against	O	3	3	3	2
John	PERSON	2	3	3	1
...	O	3	1	3	1
and	O	1	1	1	1
I	O	2	2	2	2
am	O	2	2	2	3
not	O	1	1	2	3
at	O	2	2	2	2
all	O	2	2	2	2
sure	O	2	2	2	2
that	O	2	2	2	3
he	O	2	2	2	3
will	O	3	2	2	3
not	O	3	2	3	2
succeed	O	3	3	2	1
.	O	1	3	1	3

Detective-inspector	O	3	3	3	1
Detective-inspector	O	3	3	3	1
Japp	PERSON	3	2	3	2
was	O	2	2	2	2
the	O	1	1	1	3
first	O	3	3	3	1
witness	O	3	3	2	1
called	O	2	2	3	3
when	O	2	2	2	2
the	O	2	2	1	2
trial	O	2	2	2	2
was	O	1	1	1	3
reopened	O	3	3	3	1
,	O	1	1	1	1
and	O	1	1	2	2
gave	O	2	2	3	1
his	O	1	1	1	3
evidence	O	2	2	1	2
succinctly	O	2	2	2	2
and	O	1	1	1	3
briefly	O	3	3	2	1
.	O	3	1	3	1

After	O	3	3	3	1
relating	O	3	3	3	1
the	O	1	1	1	3
earlier	O	3	3	2	1
events	O	2	3	2	1
,	O	1	1	1	1
he	O	1	1	1	3
proceeded	O	3	2	3	1
:	O	1	3	1	3
Acting	O	2	2	3	2
on	O	2	1	2	2
information	O	3	3	3	1
received	O	3	3	3	1
,	O	1	1	1	1
Superintendent	O	3	3	3	1
Summerhaye	PERSON	3	3	3	1
and	O	1	1	1	3
myself	O	3	3	3	1
searched	O	3	3	3	1
the	O	1	2	1	1
prisoner	O	3	3	3	1
's	O	3	1	3	1
room	O	2	2	2	2
,	O	1	1	1	1
during	O	3	3	3	1
his	O	2	2	1	2
temporary	O	3	3	3	1
absence	O	3	3	3	1
from	O	1	1	1	3
the	O	1	1	1	2
house	O	2	2	2	2
.	O	1	3	1	3

In	O	1	1	1	3
his	O	2	2	3	2
chest	O	3	3	3	1
of	O	1	1	1	3
drawers	O	3	3	3	1
,	O	1	1	1	1
hidden	O	3	2	3	1
beneath	O	3	3	3	1
some	O	2	2	2	2
underclothing	O	3	3	3	1
,	O	3	1	3	1
we	O	1	1	1	3
found	O	2	2	2	1
:	O	1	1	1	1
first	O	3	2	3	1
,	O	1	3	1	3
a	O	1	1	1	3
pair	O	3	3	3	1
of	O	1	1	1	3
gold-rimmed	O	3	3	3	1
pince-nez	O	3	3	3	1
similar	O	3	3	3	1
to	O	2	2	2	2
those	O	2	2	2	1
worn	O	1	1	2	3
by	O	1	1	1	3
Mr.	PERSON	1	1	2	2
Inglethorp	PERSON	1	1	1	2
,	O	1	1	1	1
these	O	3	3	2	2
were	O	2	2	1	2
exhibited	O	3	3	3	1
,	O	3	1	3	1
secondly	O	3	3	3	1
,	O	1	1	1	1
this	O	2	2	2	2
phial	O	3	3	3	2
.	O	1	3	1	3

The	O	2	3	3	1
phial	O	1	1	1	3
was	O	2	2	2	2
that	O	3	3	2	2
already	O	3	3	3	1
recognized	O	3	3	2	1
by	O	1	1	1	3
the	O	2	1	2	2
chemist	O	3	3	3	1
's	O	1	1	1	1
assistant	O	3	3	3	1
,	O	3	1	3	1
a	O	1	1	1	3
tiny	O	3	3	3	1
bottle	O	2	2	2	1
of	O	1	1	1	3
blue	O	3	3	3	1
glass	O	2	2	2	1
,	O	1	1	1	1
containing	O	3	3	3	1
a	O	1	1	1	3
few	O	2	2	2	2
grains	O	3	2	3	1
of	O	1	1	1	3
a	O	1	1	1	3
white	O	2	2	2	1
crystalline	O	3	3	3	1
powder	O	2	2	2	1
,	O	1	3	1	3
and	O	1	2	1	1
labelled	O	3	3	3	1
:	O	1	1	1	1
Strychnine	O	3	3	3	1
Hydrochloride	O	3	3	3	1
.	O	3	1	3	1

POISON	O	3	3	3	1
.	O	1	1	1	1

A	O	1	1	1	3
fresh	O	3	3	3	1
piece	O	3	3	3	1
of	O	2	2	1	2
evidence	O	3	3	3	1
discovered	O	3	3	3	1
by	O	1	1	1	3
the	O	1	1	1	3
detectives	O	3	3	3	1
since	O	3	3	3	2
the	O	1	1	1	3
police	O	3	3	3	2
court	O	2	2	2	2
proceedings	O	3	3	3	1
was	O	2	2	1	3
a	O	1	1	1	3
long	O	2	3	2	2
,	O	1	3	1	3
almost	O	3	3	3	2
new	O	3	3	2	3
piece	O	3	3	3	2
of	O	1	1	1	3
blotting-paper	O	3	3	3	1
.	O	1	1	1	1

It	O	1	1	1	3
had	O	3	2	3	2
been	O	3	3	3	1
found	O	2	2	2	2
in	O	1	1	1	3
Mrs.	PERSON	3	3	2	2
Inglethorp	PERSON	3	3	3	1
's	O	3	1	3	1
cheque	O	3	3	3	1
book	O	3	3	3	2
,	O	1	1	1	1
and	O	2	2	2	2
on	O	3	2	3	2
being	O	3	3	3	2
reversed	O	3	3	3	1
at	O	1	1	2	3
a	O	1	1	1	3
mirror	O	3	3	3	1
,	O	1	3	1	3
showed	O	3	3	3	1
clearly	O	3	3	3	1
the	O	1	1	1	2
words	O	3	3	3	1
:	O	1	1	1	1
.	O	3	1	3	1

.	O	1	1	1	1

.	O	1	3	1	3

erything	O	3	3	3	1
of	O	1	1	1	3
which	O	3	2	2	3
I	O	1	1	1	3
die	O	3	3	3	1
possessed	O	3	3	3	1
I	O	1	1	1	3
leave	O	2	2	2	2
to	O	1	1	1	3
my	O	1	1	1	3
beloved	O	2	2	2	3
husband	O	3	3	2	1
Alfred	PERSON	2	2	2	2
Ing	PERSON	3	3	2	1
...	O	1	1	1	1
This	O	3	3	3	1
placed	O	3	3	2	2
beyond	O	3	3	2	1
question	O	3	3	3	1
the	O	1	1	1	3
fact	O	1	1	2	2
that	O	1	1	1	3
the	O	1	1	1	3
destroyed	O	3	3	3	1
will	O	1	1	1	3
had	O	2	2	2	2
been	O	2	2	2	2
in	O	1	1	1	3
favour	O	2	2	2	1
of	O	1	1	1	3
the	O	1	1	1	3
deceased	O	3	3	3	1
lady	O	3	2	3	1
's	O	3	1	3	1
husband	O	3	3	3	1
.	O	1	1	1	1

Japp	PERSON	2	1	2	3
then	O	3	3	3	1
produced	O	3	3	3	1
the	O	2	2	2	2
charred	O	3	3	3	1
fragment	O	3	3	3	1
of	O	1	1	1	3
paper	O	3	2	2	1
recovered	O	3	3	3	1
from	O	1	1	1	2
the	O	1	1	1	3
grate	O	3	3	3	1
,	O	1	3	1	3
and	O	1	1	1	3
this	O	3	3	3	1
,	O	1	1	1	1
with	O	2	2	2	2
the	O	1	1	1	3
discovery	O	3	3	3	1
of	O	1	1	1	3
the	O	2	2	2	2
beard	O	3	3	3	1
in	O	1	1	1	3
the	O	2	2	2	2
attic	O	2	3	2	1
,	O	3	1	3	1
completed	O	3	3	3	1
his	O	1	1	1	3
evidence	O	2	2	2	1
.	O	1	1	1	1

But	O	2	1	2	3
Sir	PERSON	2	2	2	2
Ernest	PERSON	3	3	3	1
's	O	1	3	1	3
cross-examination	O	3	3	3	1
was	O	1	1	1	3
yet	O	2	2	3	2
to	O	2	2	2	2
come	O	2	2	2	1
.	O	1	1	1	1

What	O	3	3	3	1
day	O	2	2	2	3
was	O	2	2	2	2
it	O	2	2	2	2
when	O	1	2	1	2
you	O	1	1	1	3
searched	O	3	2	3	1
the	O	1	1	1	3
prisoner	O	3	3	3	1
's	O	3	1	3	1
room	O	2	2	2	1
?	O	1	1	1	1
Tuesday	O	3	3	3	1
,	O	1	3	1	3
the	O	1	1	1	3
24th	O	3	3	3	1
of	O	1	1	1	3
July	O	2	2	2	1
.	O	1	1	1	1

Exactly	O	3	3	2	3
a	O	1	1	1	3
week	O	1	2	2	2
after	O	2	2	1	2
the	O	2	2	2	2
tragedy	O	2	3	3	1
?	O	3	1	3	1
Yes	O	2	2	2	2
.	O	1	1	1	1

You	O	1	2	1	3
found	O	3	3	2	2
these	O	2	2	2	2
two	O	2	2	2	2
objects	O	3	3	3	1
,	O	1	3	1	3
you	O	1	1	1	2
say	O	1	1	2	2
,	O	1	1	1	1
in	O	1	1	1	3
the	O	1	1	1	3
chest	O	1	1	1	2
of	O	1	1	1	3
drawers	O	2	2	2	1
.	O	3	1	3	1

Was	O	1	1	1	3
the	O	1	1	1	3
drawer	O	2	2	2	1
unlocked	O	3	3	3	1
?	O	1	1	1	1
Yes	O	3	3	3	1
.	O	1	3	1	3

Does	O	3	3	3	1
it	O	1	1	1	3
not	O	2	2	2	2
strike	O	1	1	1	2
you	O	1	1	1	3
as	O	1	1	1	3
unlikely	O	1	1	1	2
that	O	1	1	1	2
a	O	1	1	1	3
man	O	1	1	2	2
who	O	1	1	1	3
had	O	1	1	1	2
committed	O	2	2	2	1
a	O	1	1	1	3
crime	O	2	2	2	2
should	O	2	2	2	1
keep	O	1	1	1	3
the	O	2	2	2	2
evidence	O	2	3	2	1
of	O	1	1	1	3
it	O	2	1	2	2
in	O	1	1	1	3
an	O	2	2	2	2
unlocked	O	2	2	2	1
drawer	O	2	2	2	1
for	O	1	1	1	2
anyone	O	3	2	3	1
to	O	1	1	1	3
find	O	2	3	2	1
?	O	1	1	1	1
He	O	1	1	1	3
might	O	3	3	3	1
have	O	1	2	1	2
stowed	O	3	3	3	2
them	O	2	2	2	1
there	O	3	3	3	2
in	O	1	1	1	3
a	O	1	1	2	2
hurry	O	1	1	1	2
.	O	3	1	3	1

But	O	1	1	1	3
you	O	1	2	1	2
have	O	3	3	3	1
just	O	1	1	2	2
said	O	3	3	2	1
it	O	1	1	1	3
was	O	1	1	1	3
a	O	1	1	1	3
whole	O	2	2	2	2
week	O	2	2	2	2
since	O	2	2	3	1
the	O	1	1	1	3
crime	O	3	3	3	1
.	O	1	1	1	1

He	O	1	1	1	3
would	O	2	2	2	2
have	O	1	1	1	3
had	O	2	1	2	2
ample	O	2	2	2	2
time	O	1	1	2	2
to	O	1	1	1	3
remove	O	2	2	2	2
them	O	2	2	2	2
and	O	1	1	1	2
destroy	O	2	2	3	1
them	O	2	2	2	2
.	O	1	3	1	3

Perhaps	O	3	3	3	1
.	O	1	1	1	1

There	O	3	3	2	1
is	O	1	1	1	3
no	O	2	2	2	2
perhaps	O	3	3	3	1
about	O	3	3	3	1
it	O	1	1	1	3
.	O	3	1	3	1

Would	O	2	1	2	2
he	O	3	3	2	2
,	O	1	1	1	1
or	O	1	1	1	3
would	O	2	2	2	1
he	O	1	1	1	3
not	O	1	1	1	2
have	O	2	2	2	1
had	O	1	1	1	2
plenty	O	2	3	2	2
of	O	1	1	1	2
time	O	1	1	1	3
to	O	2	2	2	2
remove	O	2	2	2	2
and	O	1	1	1	3
destroy	O	2	2	3	1
them	O	1	1	1	2
?	O	1	3	1	3
Yes	O	2	2	2	2
.	O	1	1	1	1

Was	O	3	2	2	2
the	O	3	3	2	2
pile	O	3	3	2	2
of	O	1	2	1	2
underclothes	O	3	3	3	1
under	O	2	2	2	3
which	O	2	2	1	3
the	O	1	1	1	3
things	O	2	2	1	2
were	O	1	1	1	3
hidden	O	2	2	3	1
heavy	O	2	2	2	2
or	O	1	1	1	3
light	O	3	3	3	1
?	O	3	1	3	1
Heavyish	O	3	3	3	1
.	O	1	1	1	1

In	O	2	2	2	1
other	O	1	1	1	3
words	O	2	2	2	1
,	O	1	3	1	3
it	O	1	1	1	3
was	O	1	1	1	3
winter	O	3	2	2	2
underclothing	O	3	3	3	1
.	O	1	1	1	1

Obviously	O	3	3	3	1
,	O	3	1	3	1
the	O	1	1	1	3
prisoner	O	3	3	3	1
would	O	2	2	2	1
not	O	1	1	1	2
be	O	1	1	1	3
likely	O	3	3	3	1
to	O	1	1	1	3
go	O	2	2	2	3
to	O	2	1	2	3
that	O	2	2	2	2
drawer	O	3	3	3	1
?	O	1	1	1	1
Perhaps	O	3	3	3	1
not	O	2	2	2	1
.	O	1	3	1	3

Kindly	O	3	3	3	1
answer	O	3	3	3	1
my	O	1	1	1	2
question	O	3	3	3	1
.	O	1	1	1	1

Would	O	3	3	3	1
the	O	1	1	1	3
prisoner	O	3	3	3	1
,	O	3	1	3	1
in	O	1	1	1	3
the	O	1	2	1	3
hottest	O	3	3	3	1
week	O	1	1	1	3
of	O	2	2	2	1
a	O	1	1	1	3
hot	O	1	1	1	3
summer	O	2	2	3	1
,	O	1	1	1	1
be	O	1	1	1	3
likely	O	3	3	3	1
to	O	1	1	1	3
go	O	1	1	1	3
to	O	1	1	1	3
a	O	1	1	1	2
drawer	O	1	2	2	1
containing	O	3	3	3	1
winter	O	2	3	2	1
underclothing	O	3	3	3	1
.	O	1	3	1	3

Yes	O	1	1	1	3
,	O	1	1	1	1
or	O	2	2	2	1
no	O	2	2	2	2
?	O	3	1	3	1
No	O	2	2	2	2
.	O	1	1	1	1

In	O	1	1	2	3
that	O	3	2	3	2
case	O	2	2	2	1
,	O	1	3	1	3
is	O	1	1	1	3
it	O	2	2	2	2
not	O	1	1	1	2
possible	O	2	3	2	2
that	O	1	2	2	2
the	O	1	2	1	3
articles	O	3	3	3	1
in	O	1	1	1	3
question	O	3	3	3	1
might	O	2	1	2	2
have	O	1	1	2	2
been	O	1	1	2	2
put	O	1	1	1	3
there	O	2	2	2	1
by	O	1	1	1	3
a	O	1	1	1	3
third	O	2	2	3	1
person	O	3	3	3	1
,	O	1	1	1	1
and	O	2	2	1	2
that	O	1	1	1	3
the	O	2	2	1	3
prisoner	O	2	2	3	1
was	O	1	1	2	3
quite	O	2	2	2	2
unaware	O	2	2	3	1
of	O	1	1	1	3
their	O	2	2	2	2
presence	O	2	2	3	1
?	O	3	1	3	1
I	O	1	1	1	3
should	O	3	3	2	1
not	O	1	1	2	2
think	O	2	1	2	3
it	O	1	1	1	3
likely	O	3	2	3	1
.	O	1	1	1	1

But	O	1	1	1	3
it	O	2	2	2	3
is	O	1	1	1	3
possible	O	2	2	2	1
?	O	1	3	1	3
Yes	O	2	2	2	1
.	O	1	1	1	1

That	O	3	2	3	2
is	O	2	2	2	2
all	O	2	1	2	3
.	O	3	1	3	1

More	O	3	3	3	1
evidence	O	3	3	2	2
followed	O	2	2	2	1
.	O	1	1	1	1

Evidence	O	3	3	3	2
as	O	2	1	2	2
to	O	1	1	1	3
the	O	2	2	2	3
financial	O	3	3	3	1
difficulties	O	3	3	3	1
in	O	1	1	1	3
which	O	3	3	3	1
the	O	1	1	2	3
prisoner	O	3	3	3	2
had	O	1	1	1	3
found	O	2	2	2	2
himself	O	2	2	2	1
at	O	1	1	1	3
the	O	1	1	1	3
